order_id,order_date,customer_id,customer_segment,region,sales_rep,channel,category,product,unit_price,units_sold,discount_pct,gross_revenue,net_revenue,returned
ORD-100184,2024-07-16,CUST-8888,Enterprise,Central,Marcus Webb,In-Store,Electronics,Wireless Earbuds,61.73,6,0.061,370.38,347.79,False
ORD-100185,2024-07-16,CUST-5016,Consumer,North,Jordan Lee,Online,Electronics,Wireless Earbuds,58.56,2,0.072,117.12,108.69,False
ORD-100186,2024-07-16,CUST-6984,Small Business,West,Jake Chen,In-Store,Electronics,Wireless Earbuds,62.92,2,0.096,125.84,113.76,False
ORD-100187,2024-07-16,CUST-6426,Enterprise,South,Chris Evans,In-Store,Home & Kitchen,Coffee Maker,62.3,6,0.089,373.8,340.53,False
ORD-100188,2024-07-16,CUST-8869,Consumer,South,Nina Torres,Online,Home & Kitchen,Cookware Set,134.16,1,0.06,134.16,126.11,False
ORD-100189,2024-07-16,CUST-9295,Consumer,Central,Dana Kowalski,Online,Apparel,T-Shirt Pack,23.98,4,0.014,95.92,94.58,False
ORD-100190,2024-07-16,CUST-7055,Consumer,South,Nina Torres,In-Store,Electronics,Smart Watch,195.34,6,0.085,1172.04,1072.42,False
ORD-100191,2024-07-16,CUST-6296,Enterprise,West,Sophie Zhang,In-Store,Beauty,Skincare Set,74.96,4,0.082,299.84,275.25,True
ORD-100192,2024-07-16,CUST-8985,Small Business,North,Jordan Lee,In-Store,Apparel,T-Shirt Pack,23.87,3,0.064,71.61,67.03,False
ORD-100193,2024-07-16,CUST-7701,Consumer,North,Alex Kim,Online,Electronics,Laptop Stand,29.67,1,0.099,29.67,26.73,False
ORD-100194,2024-07-17,CUST-8820,Small Business,South,Nina Torres,Wholesale,Electronics,USB-C Hub,34.47,1,0.21,34.47,27.23,False
ORD-100195,2024-07-17,CUST-5471,Consumer,East,Ravi Shah,In-Store,Office Supplies,Notebook Set,15.21,3,0.021,45.63,44.67,False
ORD-100196,2024-07-17,CUST-6853,Consumer,South,Nina Torres,In-Store,Electronics,Bluetooth Speaker,45.97,4,0.025,183.88,179.28,False
ORD-100197,2024-07-17,CUST-5131,Small Business,South,Nina Torres,In-Store,Beauty,Hair Dryer,43.15,1,0.041,43.15,41.38,False
ORD-100198,2024-07-17,CUST-9025,Small Business,West,Sophie Zhang,Online,Home & Kitchen,Cookware Set,123.99,1,0.042,123.99,118.78,False
ORD-100199,2024-07-17,CUST-9312,Consumer,North,Sam Patel,Wholesale,Apparel,Winter Jacket,123.3,2,0.206,246.6,195.8,False
ORD-100200,2024-07-17,CUST-6762,Consumer,East,Emily Chen,Online,Beauty,Electric Shaver,90.24,3,0.089,270.72,246.63,False
ORD-100201,2024-07-17,CUST-5218,Consumer,Central,Tyler Brooks,Marketplace,Apparel,Denim Jeans,55.18,2,0.117,110.36,97.45,False
ORD-100202,2024-07-17,CUST-9167,Consumer,South,Maria Gomez,In-Store,Beauty,Hair Dryer,47.15,1,0.095,47.15,42.67,False
ORD-100203,2024-07-17,CUST-8993,Small Business,East,Ravi Shah,Marketplace,Beauty,Electric Shaver,89.43,1,0.053,89.43,84.69,False
ORD-100204,2024-07-17,CUST-8991,Small Business,West,Priya Nair,Marketplace,Beauty,Skincare Set,72.71,4,0.135,290.84,251.58,False
ORD-100205,2024-07-17,CUST-6176,Consumer,West,Sophie Zhang,In-Store,Office Supplies,Monitor Arm,61.07,1,0.087,61.07,55.76,False
ORD-100206,2024-07-17,CUST-6577,Enterprise,West,Priya Nair,Wholesale,Home & Kitchen,Coffee Maker,67.04,1,0.178,67.04,55.11,False
ORD-100207,2024-07-17,CUST-6782,Small Business,Central,Marcus Webb,Wholesale,Home & Kitchen,Cookware Set,130.02,1,0.158,130.02,109.48,False
ORD-100208,2024-07-17,CUST-5133,Consumer,North,Sam Patel,Online,Home & Kitchen,Cookware Set,132.48,5,0.071,662.4,615.37,True
ORD-100209,2024-07-18,CUST-8548,Consumer,Central,Marcus Webb,Online,Beauty,Skincare Set,75.09,2,0.035,150.18,144.92,False
ORD-100210,2024-07-18,CUST-8153,Consumer,Central,Dana Kowalski,In-Store,Home & Kitchen,Coffee Maker,64.39,2,0.002,128.78,128.52,False
ORD-100211,2024-07-18,CUST-8866,Small Business,Central,Dana Kowalski,Wholesale,Electronics,Wireless Earbuds,57.2,1,0.162,57.2,47.93,False
ORD-100212,2024-07-18,CUST-6200,Small Business,East,Ravi Shah,In-Store,Office Supplies,Notebook Set,14.5,2,0.089,29.0,26.42,False
ORD-100213,2024-07-18,CUST-6077,Consumer,Central,Tyler Brooks,Online,Home & Kitchen,Vacuum Cleaner,149.69,3,0.052,449.07,425.72,False
ORD-100214,2024-07-18,CUST-7732,Small Business,South,Nina Torres,In-Store,Apparel,Yoga Pants,39.58,1,0.015,39.58,38.99,True
ORD-100215,2024-07-18,CUST-6097,Consumer,West,Jake Chen,Online,Beauty,Makeup Kit,56.88,6,0.09,341.28,310.56,False
ORD-100216,2024-07-18,CUST-7352,Small Business,North,Alex Kim,In-Store,Apparel,Running Shoes,76.86,4,0.094,307.44,278.54,False
ORD-100217,2024-07-18,CUST-6528,Consumer,West,Sophie Zhang,Online,Apparel,Running Shoes,76.39,5,0.033,381.95,369.35,True
ORD-100218,2024-07-18,CUST-6194,Consumer,East,Ravi Shah,In-Store,Apparel,T-Shirt Pack,23.96,2,0.059,47.92,45.09,False
ORD-100219,2024-07-19,CUST-8728,Small Business,North,Jordan Lee,Wholesale,Apparel,Running Shoes,81.41,2,0.156,162.82,137.42,False
ORD-100220,2024-07-19,CUST-8432,Consumer,Central,Tyler Brooks,In-Store,Electronics,Wireless Earbuds,60.56,3,0.073,181.68,168.42,False
ORD-100221,2024-07-19,CUST-5114,Small Business,East,Liam O'Brien,Online,Home & Kitchen,Air Fryer,91.18,1,0.095,91.18,82.52,False
ORD-100222,2024-07-19,CUST-8775,Small Business,East,Emily Chen,In-Store,Electronics,Wireless Earbuds,57.93,1,0.003,57.93,57.76,False
ORD-100223,2024-07-19,CUST-7849,Small Business,South,Maria Gomez,Online,Apparel,Running Shoes,80.12,2,0.047,160.24,152.71,False
ORD-100224,2024-07-19,CUST-7946,Small Business,Central,Tyler Brooks,Marketplace,Apparel,Yoga Pants,41.06,2,0.085,82.12,75.14,False
ORD-100225,2024-07-19,CUST-5719,Consumer,East,Liam O'Brien,In-Store,Home & Kitchen,Blender,50.91,1,0.069,50.91,47.4,False
ORD-100226,2024-07-19,CUST-8265,Enterprise,East,Liam O'Brien,Marketplace,Apparel,T-Shirt Pack,24.84,2,0.117,49.68,43.87,True
ORD-100227,2024-07-19,CUST-8632,Small Business,East,Ravi Shah,Wholesale,Home & Kitchen,Cookware Set,124.84,2,0.145,249.68,213.48,False
ORD-100228,2024-07-19,CUST-6827,Consumer,West,Sophie Zhang,Online,Electronics,USB-C Hub,36.29,5,0.047,181.45,172.92,False
ORD-100229,2024-07-19,CUST-5980,Consumer,West,Jake Chen,Wholesale,Home & Kitchen,Coffee Maker,65.16,4,0.161,260.64,218.68,False
ORD-100230,2024-07-19,CUST-5030,Enterprise,South,Chris Evans,Online,Office Supplies,Monitor Arm,62.33,1,0.046,62.33,59.46,False
ORD-100231,2024-07-19,CUST-8538,Consumer,South,Maria Gomez,In-Store,Office Supplies,Monitor Arm,59.62,5,0.031,298.1,288.86,False
ORD-100232,2024-07-19,CUST-6823,Small Business,East,Ravi Shah,Online,Home & Kitchen,Air Fryer,87.62,8,0.042,700.96,671.52,False
ORD-100233,2024-07-20,CUST-8785,Consumer,Central,Dana Kowalski,Online,Office Supplies,Ergonomic Chair,245.18,4,0.097,980.72,885.59,True
ORD-100234,2024-07-20,CUST-5933,Consumer,West,Jake Chen,In-Store,Home & Kitchen,Air Fryer,89.25,4,0.005,357.0,355.22,False
ORD-100235,2024-07-20,CUST-8704,Enterprise,South,Chris Evans,Online,Beauty,Perfume,70.79,1,0.033,70.79,68.45,False
ORD-100236,2024-07-20,CUST-8409,Consumer,South,Nina Torres,Online,Home & Kitchen,Air Fryer,92.41,10,0.02,924.1,905.62,False
ORD-100237,2024-07-20,CUST-6243,Small Business,East,Emily Chen,Online,Beauty,Hair Dryer,43.83,1,0.04,43.83,42.08,False
ORD-100238,2024-07-20,CUST-7630,Consumer,Central,Dana Kowalski,In-Store,Apparel,Yoga Pants,38.74,4,0.059,154.96,145.82,False
ORD-100239,2024-07-20,CUST-7245,Small Business,North,Sam Patel,Online,Apparel,Winter Jacket,116.42,2,0.019,232.84,228.42,False
ORD-100240,2024-07-20,CUST-5240,Small Business,West,Sophie Zhang,In-Store,Apparel,Denim Jeans,57.38,2,0.043,114.76,109.83,False
ORD-100241,2024-07-20,CUST-5521,Consumer,South,Maria Gomez,In-Store,Home & Kitchen,Air Fryer,86.97,1,0.083,86.97,79.75,False
ORD-100242,2024-07-21,CUST-5211,Consumer,North,Alex Kim,Online,Office Supplies,Monitor Arm,59.06,2,0.064,118.12,110.56,False
ORD-100243,2024-07-21,CUST-8274,Consumer,North,Alex Kim,Online,Home & Kitchen,Blender,49.92,4,0.068,199.68,186.1,False
ORD-100244,2024-07-21,CUST-5069,Consumer,Central,Tyler Brooks,In-Store,Home & Kitchen,Cookware Set,130.72,8,0.094,1045.76,947.46,False
ORD-100245,2024-07-21,CUST-6174,Small Business,Central,Tyler Brooks,In-Store,Apparel,Winter Jacket,124.29,2,0.041,248.58,238.39,False
ORD-100246,2024-07-21,CUST-7378,Consumer,North,Sam Patel,In-Store,Home & Kitchen,Air Fryer,86.51,3,0.1,259.53,233.58,False
ORD-100247,2024-07-21,CUST-7332,Small Business,East,Ravi Shah,In-Store,Electronics,Laptop Stand,28.81,4,0.038,115.24,110.86,False
ORD-100248,2024-07-21,CUST-8552,Consumer,North,Sam Patel,Online,Beauty,Perfume,68.71,1,0.018,68.71,67.47,False
ORD-100249,2024-07-21,CUST-5560,Consumer,West,Sophie Zhang,In-Store,Beauty,Electric Shaver,89.21,8,0.081,713.68,655.87,False
ORD-100250,2024-07-21,CUST-7025,Consumer,West,Priya Nair,Online,Apparel,T-Shirt Pack,24.67,1,0.051,24.67,23.41,False
ORD-100251,2024-07-21,CUST-9004,Consumer,South,Chris Evans,Online,Office Supplies,Monitor Arm,59.34,6,0.034,356.04,343.93,False
ORD-100252,2024-07-21,CUST-6810,Consumer,North,Sam Patel,Online,Beauty,Hair Dryer,46.57,10,0.025,465.7,454.06,False
ORD-100253,2024-07-21,CUST-7515,Consumer,West,Jake Chen,Marketplace,Apparel,T-Shirt Pack,25.83,1,0.106,25.83,23.09,False
ORD-100254,2024-07-21,CUST-9226,Enterprise,West,Priya Nair,In-Store,Beauty,Perfume,72.13,6,0.056,432.78,408.54,False
ORD-100255,2024-07-22,CUST-7543,Enterprise,North,Sam Patel,Wholesale,Home & Kitchen,Cookware Set,133.31,3,0.232,399.93,307.15,False
ORD-100256,2024-07-22,CUST-9274,Consumer,East,Emily Chen,Wholesale,Office Supplies,Desk Lamp,33.38,5,0.179,166.9,137.02,False
ORD-100257,2024-07-22,CUST-8242,Small Business,West,Priya Nair,Wholesale,Electronics,Bluetooth Speaker,43.41,1,0.2,43.41,34.73,False
ORD-100258,2024-07-22,CUST-7895,Enterprise,East,Ravi Shah,Online,Office Supplies,Notebook Set,15.34,5,0.034,76.7,74.09,False
ORD-100259,2024-07-22,CUST-5776,Small Business,East,Liam O'Brien,In-Store,Office Supplies,Standing Desk,353.31,3,0.013,1059.93,1046.15,True
ORD-100260,2024-07-22,CUST-8156,Consumer,East,Liam O'Brien,Online,Home & Kitchen,Vacuum Cleaner,152.6,2,0.034,305.2,294.82,False
ORD-100261,2024-07-22,CUST-7611,Small Business,East,Ravi Shah,In-Store,Apparel,Denim Jeans,56.18,3,0.091,168.54,153.2,False
ORD-100262,2024-07-22,CUST-9267,Consumer,East,Ravi Shah,Online,Beauty,Electric Shaver,93.69,4,0.057,374.76,353.4,False
ORD-100263,2024-07-22,CUST-7443,Consumer,Central,Marcus Webb,Online,Beauty,Perfume,70.94,1,0.005,70.94,70.59,False
ORD-100264,2024-07-22,CUST-6933,Consumer,North,Sam Patel,Marketplace,Electronics,Bluetooth Speaker,43.98,8,0.113,351.84,312.08,False
ORD-100265,2024-07-22,CUST-5294,Small Business,East,Emily Chen,Wholesale,Office Supplies,Desk Lamp,33.53,2,0.248,67.06,50.43,False
ORD-100266,2024-07-22,CUST-8355,Consumer,North,Sam Patel,In-Store,Electronics,Smart Watch,198.63,5,0.076,993.15,917.67,False
ORD-100267,2024-07-22,CUST-9050,Consumer,North,Sam Patel,Online,Office Supplies,Ergonomic Chair,255.24,1,0.062,255.24,239.42,False
ORD-100268,2024-07-22,CUST-5269,Enterprise,West,Jake Chen,Wholesale,Home & Kitchen,Cookware Set,127.15,6,0.223,762.9,592.77,False
ORD-100269,2024-07-22,CUST-5402,Small Business,Central,Marcus Webb,Online,Electronics,Smart Watch,192.39,5,0.038,961.95,925.4,False
ORD-100270,2024-07-23,CUST-9333,Consumer,North,Alex Kim,Wholesale,Electronics,Bluetooth Speaker,47.23,1,0.104,47.23,42.32,False
ORD-100271,2024-07-23,CUST-5406,Small Business,Central,Tyler Brooks,Marketplace,Home & Kitchen,Blender,49.58,4,0.061,198.32,186.22,False
ORD-100272,2024-07-23,CUST-7221,Small Business,South,Maria Gomez,In-Store,Office Supplies,Ergonomic Chair,242.9,2,0.009,485.8,481.43,False
ORD-100273,2024-07-23,CUST-8343,Consumer,South,Maria Gomez,In-Store,Electronics,USB-C Hub,33.82,2,0.042,67.64,64.8,True
ORD-100274,2024-07-23,CUST-5582,Consumer,North,Jordan Lee,Marketplace,Office Supplies,Monitor Arm,62.17,1,0.068,62.17,57.94,False
ORD-100275,2024-07-23,CUST-5016,Consumer,East,Emily Chen,In-Store,Beauty,Perfume,72.23,1,0.096,72.23,65.3,False
ORD-100276,2024-07-23,CUST-6053,Enterprise,East,Ravi Shah,Online,Office Supplies,Notebook Set,15.16,8,0.074,121.28,112.31,False
ORD-100277,2024-07-23,CUST-8591,Small Business,East,Emily Chen,In-Store,Home & Kitchen,Coffee Maker,65.3,2,0.023,130.6,127.6,False
ORD-100278,2024-07-23,CUST-5805,Consumer,East,Liam O'Brien,Online,Apparel,Running Shoes,83.6,1,0.092,83.6,75.91,False
ORD-100279,2024-07-23,CUST-7698,Consumer,East,Emily Chen,Marketplace,Electronics,USB-C Hub,34.04,2,0.107,68.08,60.8,False
ORD-100280,2024-07-23,CUST-5237,Enterprise,East,Ravi Shah,In-Store,Electronics,Laptop Stand,29.74,10,0.043,297.4,284.61,False
ORD-100281,2024-07-23,CUST-5412,Small Business,South,Nina Torres,Online,Beauty,Perfume,66.66,2,0.052,133.32,126.39,False
ORD-100282,2024-07-23,CUST-8888,Consumer,Central,Tyler Brooks,Marketplace,Electronics,Bluetooth Speaker,44.62,1,0.105,44.62,39.93,False
ORD-100283,2024-07-24,CUST-7365,Consumer,West,Priya Nair,Online,Beauty,Hair Dryer,44.47,3,0.085,133.41,122.07,False
ORD-100284,2024-07-24,CUST-7505,Small Business,North,Alex Kim,In-Store,Electronics,Smart Watch,208.98,6,0.03,1253.88,1216.26,False
ORD-100285,2024-07-24,CUST-7887,Consumer,South,Maria Gomez,Online,Electronics,USB-C Hub,34.49,5,0.011,172.45,170.55,False
ORD-100286,2024-07-25,CUST-5286,Small Business,West,Priya Nair,Online,Electronics,Laptop Stand,30.99,3,0.046,92.97,88.69,False
ORD-100287,2024-07-25,CUST-7789,Small Business,North,Jordan Lee,Online,Office Supplies,Notebook Set,15.39,1,0.017,15.39,15.13,False
ORD-100288,2024-07-25,CUST-8307,Small Business,West,Priya Nair,Online,Home & Kitchen,Coffee Maker,62.7,4,0.043,250.8,240.02,False
ORD-100289,2024-07-25,CUST-8443,Consumer,South,Maria Gomez,Online,Electronics,Laptop Stand,31.38,5,0.059,156.9,147.64,False
ORD-100290,2024-07-25,CUST-8855,Small Business,East,Emily Chen,Online,Apparel,Winter Jacket,121.56,5,0.08,607.8,559.18,False
ORD-100291,2024-07-25,CUST-6402,Consumer,South,Chris Evans,In-Store,Beauty,Skincare Set,75.71,2,0.069,151.42,140.97,False
ORD-100292,2024-07-25,CUST-6875,Small Business,Central,Dana Kowalski,In-Store,Apparel,Winter Jacket,114.13,2,0.074,228.26,211.37,False
ORD-100293,2024-07-25,CUST-6813,Consumer,Central,Marcus Webb,In-Store,Electronics,Smart Watch,203.97,1,0.059,203.97,191.94,False
ORD-100294,2024-07-25,CUST-8037,Consumer,Central,Tyler Brooks,In-Store,Electronics,Laptop Stand,28.66,4,0.008,114.64,113.72,False
ORD-100295,2024-07-25,CUST-8497,Consumer,North,Alex Kim,Marketplace,Office Supplies,Standing Desk,338.98,4,0.148,1355.92,1155.24,False
ORD-100296,2024-07-25,CUST-8499,Small Business,West,Jake Chen,Online,Apparel,Winter Jacket,115.17,1,0.07,115.17,107.11,False
ORD-100297,2024-07-25,CUST-7155,Small Business,East,Liam O'Brien,In-Store,Beauty,Skincare Set,74.08,1,0.079,74.08,68.23,False
ORD-100298,2024-07-25,CUST-6871,Small Business,West,Jake Chen,Marketplace,Apparel,Winter Jacket,123.54,8,0.109,988.32,880.59,False
ORD-100299,2024-07-25,CUST-6605,Consumer,North,Sam Patel,Online,Electronics,Smart Watch,204.14,1,0.097,204.14,184.34,False
ORD-100300,2024-07-25,CUST-5223,Consumer,West,Sophie Zhang,In-Store,Home & Kitchen,Cookware Set,124.88,3,0.096,374.64,338.67,False
ORD-100301,2024-07-25,CUST-6639,Consumer,Central,Tyler Brooks,In-Store,Apparel,Yoga Pants,41.18,2,0.027,82.36,80.14,False
ORD-100302,2024-07-25,CUST-5686,Consumer,South,Nina Torres,Online,Home & Kitchen,Air Fryer,89.64,4,0.085,358.56,328.08,False
ORD-100303,2024-07-26,CUST-7580,Small Business,South,Maria Gomez,Online,Beauty,Hair Dryer,42.89,1,0.096,42.89,38.77,False
ORD-100304,2024-07-26,CUST-5845,Consumer,North,Sam Patel,Marketplace,Home & Kitchen,Blender,48.61,3,0.087,145.83,133.14,False
ORD-100305,2024-07-26,CUST-8838,Consumer,South,Chris Evans,In-Store,Apparel,Denim Jeans,56.56,3,0.072,169.68,157.46,False
ORD-100306,2024-07-26,CUST-5504,Enterprise,East,Liam O'Brien,Online,Electronics,Wireless Earbuds,61.39,5,0.088,306.95,279.94,False
ORD-100307,2024-07-26,CUST-7973,Small Business,West,Sophie Zhang,Marketplace,Electronics,Laptop Stand,29.06,2,0.109,58.12,51.78,False
ORD-100308,2024-07-26,CUST-7354,Small Business,South,Maria Gomez,Marketplace,Apparel,Yoga Pants,38.14,4,0.094,152.56,138.22,False
ORD-100309,2024-07-26,CUST-6457,Small Business,East,Emily Chen,Online,Apparel,Running Shoes,78.35,2,0.044,156.7,149.81,False
ORD-100310,2024-07-26,CUST-8730,Consumer,East,Liam O'Brien,In-Store,Electronics,Smart Watch,205.89,10,0.095,2058.9,1863.3,False
ORD-100311,2024-07-26,CUST-9209,Small Business,South,Chris Evans,In-Store,Home & Kitchen,Blender,52.18,3,0.006,156.54,155.6,False
ORD-100312,2024-07-26,CUST-6532,Consumer,East,Liam O'Brien,Online,Apparel,Denim Jeans,55.39,4,0.044,221.56,211.81,False
ORD-100313,2024-07-27,CUST-5665,Consumer,North,Alex Kim,In-Store,Office Supplies,Ergonomic Chair,239.77,1,0.069,239.77,223.23,False
ORD-100314,2024-07-27,CUST-5099,Consumer,East,Emily Chen,Online,Home & Kitchen,Blender,50.0,2,0.065,100.0,93.5,False
ORD-100315,2024-07-27,CUST-7179,Consumer,North,Jordan Lee,Online,Apparel,Yoga Pants,41.98,1,0.081,41.98,38.58,False
ORD-100316,2024-07-27,CUST-5119,Consumer,West,Jake Chen,Online,Electronics,Laptop Stand,31.31,1,0.027,31.31,30.46,False
ORD-100317,2024-07-27,CUST-6897,Consumer,North,Alex Kim,Wholesale,Apparel,Denim Jeans,57.7,2,0.23,115.4,88.86,False
ORD-100318,2024-07-27,CUST-9004,Enterprise,Central,Marcus Webb,Marketplace,Apparel,Winter Jacket,122.38,2,0.096,244.76,221.26,False
ORD-100319,2024-07-27,CUST-8320,Enterprise,West,Jake Chen,In-Store,Electronics,Smart Watch,198.51,2,0.083,397.02,364.07,True
ORD-100320,2024-07-27,CUST-7778,Enterprise,South,Chris Evans,In-Store,Apparel,Yoga Pants,41.56,2,0.025,83.12,81.04,False
ORD-100321,2024-07-27,CUST-7335,Small Business,East,Ravi Shah,Online,Home & Kitchen,Cookware Set,135.13,1,0.044,135.13,129.18,False
ORD-100322,2024-07-27,CUST-8007,Enterprise,South,Chris Evans,In-Store,Electronics,Bluetooth Speaker,43.39,2,0.045,86.78,82.87,False
ORD-100323,2024-07-27,CUST-5620,Consumer,West,Sophie Zhang,Online,Apparel,T-Shirt Pack,25.68,5,0.051,128.4,121.85,False
ORD-100324,2024-07-27,CUST-6538,Consumer,South,Nina Torres,In-Store,Home & Kitchen,Cookware Set,135.44,5,0.084,677.2,620.32,False
ORD-100325,2024-07-27,CUST-5704,Consumer,West,Jake Chen,Marketplace,Office Supplies,Monitor Arm,62.38,2,0.109,124.76,111.16,False
ORD-100326,2024-07-27,CUST-7073,Small Business,North,Alex Kim,Online,Electronics,USB-C Hub,35.71,4,0.052,142.84,135.41,False
ORD-100327,2024-07-27,CUST-5922,Small Business,North,Jordan Lee,In-Store,Office Supplies,Desk Lamp,35.12,4,0.029,140.48,136.41,False
ORD-100328,2024-07-28,CUST-7370,Consumer,South,Chris Evans,In-Store,Electronics,Smart Watch,205.52,1,0.004,205.52,204.7,False
ORD-100329,2024-07-28,CUST-5938,Consumer,North,Sam Patel,Online,Electronics,Bluetooth Speaker,45.06,3,0.092,135.18,122.74,False
ORD-100330,2024-07-28,CUST-6740,Consumer,East,Emily Chen,In-Store,Apparel,Running Shoes,78.56,5,0.072,392.8,364.52,True
ORD-100331,2024-07-28,CUST-6240,Consumer,North,Alex Kim,In-Store,Home & Kitchen,Air Fryer,87.82,3,0.007,263.46,261.62,False
ORD-100332,2024-07-28,CUST-5194,Small Business,Central,Tyler Brooks,Marketplace,Beauty,Perfume,70.27,2,0.068,140.54,130.98,False
ORD-100333,2024-07-28,CUST-5624,Consumer,West,Sophie Zhang,Online,Apparel,Winter Jacket,119.46,2,0.065,238.92,223.39,False
ORD-100334,2024-07-28,CUST-5534,Enterprise,North,Alex Kim,In-Store,Home & Kitchen,Coffee Maker,65.15,2,0.021,130.3,127.56,True
ORD-100335,2024-07-28,CUST-5385,Enterprise,East,Emily Chen,Wholesale,Beauty,Hair Dryer,43.91,4,0.166,175.64,146.48,False
ORD-100336,2024-07-28,CUST-8282,Consumer,East,Ravi Shah,In-Store,Home & Kitchen,Air Fryer,90.81,3,0.055,272.43,257.45,True
ORD-100337,2024-07-28,CUST-8098,Enterprise,West,Priya Nair,In-Store,Electronics,USB-C Hub,35.56,1,0.033,35.56,34.39,False
ORD-100338,2024-07-28,CUST-6673,Enterprise,South,Nina Torres,Online,Home & Kitchen,Air Fryer,92.75,2,0.083,185.5,170.1,False
ORD-100339,2024-07-29,CUST-9193,Small Business,North,Alex Kim,Online,Beauty,Hair Dryer,45.39,2,0.095,90.78,82.16,False
ORD-100340,2024-07-29,CUST-7241,Small Business,South,Nina Torres,Wholesale,Office Supplies,Ergonomic Chair,256.39,2,0.242,512.78,388.69,False
ORD-100341,2024-07-29,CUST-8831,Consumer,East,Liam O'Brien,Online,Apparel,Running Shoes,77.35,1,0.071,77.35,71.86,False
ORD-100342,2024-07-29,CUST-8347,Enterprise,Central,Marcus Webb,Wholesale,Office Supplies,Notebook Set,14.42,1,0.22,14.42,11.25,False
ORD-100343,2024-07-29,CUST-5688,Consumer,Central,Tyler Brooks,Online,Apparel,Denim Jeans,53.23,1,0.023,53.23,52.01,False
ORD-100344,2024-07-29,CUST-5677,Enterprise,North,Jordan Lee,Online,Office Supplies,Monitor Arm,62.07,1,0.09,62.07,56.48,False
ORD-100345,2024-07-29,CUST-5231,Consumer,West,Jake Chen,Online,Electronics,Bluetooth Speaker,45.24,2,0.056,90.48,85.41,False
ORD-100346,2024-07-29,CUST-8489,Small Business,Central,Dana Kowalski,In-Store,Electronics,Laptop Stand,29.86,3,0.019,89.58,87.88,False
ORD-100347,2024-07-29,CUST-5187,Consumer,North,Jordan Lee,Marketplace,Home & Kitchen,Coffee Maker,66.69,10,0.079,666.9,614.21,False
ORD-100348,2024-07-29,CUST-5457,Consumer,West,Priya Nair,Wholesale,Beauty,Makeup Kit,52.92,6,0.151,317.52,269.57,False
ORD-100349,2024-07-29,CUST-5203,Enterprise,East,Ravi Shah,Online,Office Supplies,Desk Lamp,33.26,5,0.092,166.3,151.0,False
ORD-100350,2024-07-29,CUST-6404,Small Business,West,Priya Nair,Online,Apparel,Yoga Pants,39.23,5,0.012,196.15,193.8,False
ORD-100351,2024-07-29,CUST-7357,Small Business,East,Ravi Shah,In-Store,Electronics,Wireless Earbuds,58.48,3,0.064,175.44,164.21,False
ORD-100352,2024-07-29,CUST-9153,Consumer,Central,Dana Kowalski,Marketplace,Electronics,Wireless Earbuds,58.83,1,0.083,58.83,53.95,False
